Word form,Total count,POS tags and their frequency,Word form,Total count,POS tags and their frequency,Grammatically disjoint,Grammatically identical
ryki,54,"['nheþ', 45, 'svg3en', 4, 'svg3fn', 2, 'svg1eþ', 2, 'svg3eþ', 1]",rykki,1,"['sfg1en', 1]",True,False
þaki,97,"['nheþ', 97]",þakki,2,"['svg3en', 2]",True,False
braki,15,"['nheþ', 14, 'svg3en', 1]",brakki,1,"['nken', 1]",True,False
jaka,4,"['sng', 1, 'nkeþ', 1, 'nkfo', 1, 'nkeo', 1]",jakka,59,"['nkeþ', 36, 'nkeo', 15, 'sng', 3, 'nkfo', 3, 'nkfe', 2]",False,False
bakaði,27,"['sfg3eþ', 24, 'sfg1eþ', 3]",bakkaði,29,"['sfg3eþ', 27, 'sfg1eþ', 2]",False,True
þykja,102,"['sng', 58, 'sfg3fn', 44]",þykkja,9,"['sng', 9]",False,False
jaki,6,"['nken', 6]",jakki,3,"['nken', 3]",False,True
luku,19,"['sfg3fþ', 19]",lukku,27,"['nvee', 11, 'nveo', 10, 'nveþ', 6]",True,False
raka,71,"['sng', 42, 'nkeþ', 10, 'nhfe', 7, 'lveosf', 4, 'nkeo', 4, 'sfg1en', 2, 'nkee', 1, 'nhfþ', 1]",rakka,8,"['sng', 7, 'sfg3fn', 1]",False,False
ryk,39,"['nhen', 19, 'nheo', 18, 'nhfþ', 2]",rykk,13,"['nkeþ', 12, 'nkeo', 1]",True,False
þyki,88,"['svg3en', 83, 'svg3fn', 4, 'sfg1en', 1]",þykki,1,"['lkenvf', 1]",True,False
lokar,92,"['sfg3en', 83, 'nkfn', 6, 'sfg2en', 2, 'nkeo', 1]",lokkar,4,"['nkfn', 2, 'sfg3en', 2]",False,False
lokarnir,1,"['nkfng', 1]",lokkarnir,4,"['nkfng', 4]",False,True
okur,1,"['e', 1]",okkur,6445,"['fp1fþ', 4716, 'fp1fo', 1721, 'nvfo', 3, 'x', 3, 'nken', 1, 'nvfn', 1]",True,False
rakaði,14,"['sfg3eþ', 10, 'sfg1eþ', 4]",rakkaði,1,"['sfg3eþ', 1]",False,False
akur,7,"['nkeo', 4, 'nken', 3]",akkur,4,"['nken', 4]",False,False
lokaðir,15,"['lkfnsf', 14, 'svg2eþ', 1]",lokkaðir,1,"['lkfnsf', 1]",False,False
maka,114,"['nkeo', 40, 'nkeþ', 32, 'nkee', 21, 'sng', 10, 'nkfe', 5, 'nven', 2, 'nkfes', 1, 'nhfe', 1, 'nkfo', 1, 'sfg3fn', 1]",makka,8,"['nkeo', 4, 'nkeþ', 2, 'sng', 2]",False,False
rokinn,23,"['lkensf', 23]",rokkinn,2,"['nkeog', 2]",True,False
húsabaki,13,"['nheþ', 13]",húsabakki,3,"['nkens', 3]",True,False
vaki,11,"['nken', 4, 'sfg1en', 3, 'svg3en', 3, 'nheþ', 1]",vakki,5,"['nheþ', 5]",False,False
stakur,25,"['lkensf', 25]",stakkur,6,"['nken', 6]",True,False
fríkuðu,1,"['sfg3fþ', 1]",fríkkuðu,1,"['sfg3fþ', 1]",False,True
loki,19,"['nheþ', 8, 'nkens', 5, 'svg3en', 5, 'nken', 1]",lokki,2,"['nkeþ', 2]",True,False
staka,8,"['sng', 3, 'nven', 2, 'nkee', 1, 'lveosf', 1, 'lkfosf', 1]",stakka,3,"['nkfo', 2, 'sng', 1]",False,False
þekið,4,"['sbg2fn', 4]",þekkið,19,"['sfg2fn', 15, 'sbg2fn', 4]",False,False
rakinn,19,"['nkeng', 10, 'sþgken', 9]",rakkinn,6,"['nkeng', 6]",False,False
dúkuðu,1,"['lheþsf', 1]",dúkkuðu,1,"['sfg3fþ', 1]",True,False
tökunum,4,"['nhfþg', 2, 'nvfþg', 2]",tökkunum,2,"['nkfþg', 2]",True,False
sek,58,"['x', 29, 'as', 24, 'lvensf', 5]",sekk,4,"['sfg1en', 2, 'nkeo', 1, 'nkeþ', 1]",True,False
dúkum,10,"['nkfþ', 10]",dúkkum,2,"['nvfþ', 2]",True,False
dúkar,7,"['nkfn', 6, 'sfg3en', 1]",dúkkar,4,"['sfg3en', 4]",False,False
rokinu,14,"['nheþg', 14]",rokkinu,1,"['nheþg', 1]",False,True
dekra,8,"['sng', 7, 'sfg1en', 1]",dekkra,3,"['lhenvm', 2, 'lheovm', 1]",True,False
dekri,2,"['nheþ', 2]",dekkri,7,"['lkenvm', 3, 'lvfnvm', 2, 'lkeovm', 1, 'lveþvm', 1]",True,False
blakar,3,"['sfg3en', 3]",blakkar,1,"['lvfosf', 1]",True,False
dreki,12,"['nken', 12]",drekki,14,"['svg3fn', 6, 'svg3en', 3, 'svg1en', 3, 'sfg1en', 2]",True,False
lokinn,2,"['x', 2]",lokkinn,1,"['nkeog', 1]",True,False
dreka,13,"['nkeo', 5, 'nkfo', 3, 'nkeþ', 3, 'nkee', 2]",drekka,603,"['sng', 559, 'sfg3fn', 26, 'nven', 18]",True,False
lykja,3,"['sng', 2, 'sfg3fn', 1]",lykkja,4,"['nven', 4]",True,False
þekur,14,"['sfg3en', 14]",þekkur,1,"['lkensf', 1]",True,False
haka,14,"['nkfo', 5, 'nkeo', 4, 'nven', 3, 'sng', 2]",hakka,4,"['sng', 4]",False,False
maki,28,"['nken', 27, 'nheþ', 1]",makki,1,"['nken', 1]",False,False
mökum,7,"['nhfþ', 4, 'nkfþ', 3]",mökkum,1,"['nkfþ', 1]",False,False
lokur,2,"['nvfn', 2]",lokkur,2,"['nken', 2]",True,False
lúka,1,"['sng', 1]",lúkka,2,"['sng', 1, 'sfg3fn', 1]",False,False
mök,15,"['nhfo', 14, 'nhfn', 1]",mökk,1,"['nkeo', 1]",True,False
þokað,9,"['ssg', 9]",þokkað,3,"['lhensf', 2, 'lheosf', 1]",True,False
þekjum,2,"['nvfþ', 2]",þekkjum,55,"['sfg1fn', 51, 'svg1fn', 4]",True,False
hrekur,1,"['sfg3en', 1]",hrekkur,93,"['sfg3en', 85, 'nken', 5, 'sfg1fn', 2, 'sfg2en', 1]",False,False
bökum,14,"['nhfþ', 10, 'sfg1fn', 2, 'nvfþ', 2]",bökkum,32,"['nkfþ', 31, 'nkfþs', 1]",True,False
jakar,4,"['nkfn', 4]",jakkar,3,"['nkfn', 3]",False,True
rökuðu,3,"['sfg3fþ', 2, 'lheþsf', 1]",rökkuðu,1,"['sfg3fþ', 1]",False,False
sekur,17,"['lkensf', 17]",sekkur,22,"['sfg3en', 15, 'nken', 7]",True,False
hakað,1,"['lhensf', 1]",hakkað,3,"['ssg', 3]",True,False
laki,7,"['nheþ', 5, 'nken', 1, 'nkens', 1]",lakki,2,"['nheþ', 2]",False,False
lakinu,11,"['nheþg', 11]",lakkinu,5,"['nheþg', 5]",False,True
stroka,4,"['sng', 4]",strokka,1,"['sng', 1]",False,True
þekti,1,"['svg1eþ', 1]",þekkti,632,"['sfg3eþ', 381, 'sfg1eþ', 230, 'svg3eþ', 19, 'lkenvf', 2]",True,False
þekja,17,"['sfg3fn', 8, 'sng', 8, 'nven', 1]",þekkja,327,"['sng', 213, 'sfg3fn', 114]",False,False
húka,19,"['sng', 19]",húkka,4,"['sng', 3, 'sfg3fn', 1]",False,False
dúka,8,"['nkfo', 7, 'sng', 1]",dúkka,12,"['nven', 8, 'sng', 3, 'sfg3fn', 1]",False,False
þökum,11,"['nhfþ', 6, 'nvfþ', 5]",þökkum,43,"['nvfþ', 38, 'sfg1fn', 5]",False,False
víki,3,"['svg3en', 3]",víkki,2,"['svg3en', 2]",False,True
ekill,1,"['nken', 1]",ekkill,7,"['nken', 7]",False,True
blikar,5,"['sfg3en', 4, 'nkfn', 1]",blikkar,18,"['sfg3en', 18]",False,False
jakanum,3,"['nkeþg', 3]",jakkanum,62,"['nkeþg', 62]",False,True
sólbaka,1,"['sng', 1]",sólbakka,1,"['nkeþs', 1]",True,False
þokuðu,5,"['sfg3fþ', 5]",þokkuðu,1,"['lveevf', 1]",True,False
flakandi,7,"['slg', 7]",flakkandi,1,"['slg', 1]",False,True
makanum,20,"['nkeþg', 20]",makkanum,2,"['nkeþg', 2]",False,True
makinn,21,"['nkeng', 21]",makkinn,1,"['nkeng', 1]",False,True
slökum,2,"['lkeþsf', 2]",slökkum,2,"['nkfþ', 2]",True,False
þeki,6,"['svg3en', 6]",þekki,299,"['sfg1en', 247, 'svg3en', 28, 'svg3fn', 12, 'svg1en', 11, 'lkenvf', 1]",False,False
flaki,2,"['nheþ', 2]",flakki,10,"['nheþ', 10]",False,True
þektu,1,"['sbg2en', 1]",þekktu,98,"['sfg3fþ', 78, 'svg3fþ', 11, 'lheþsf', 6, 'sbg2en', 1, 'lveþvf', 1, 'lvfþvf', 1]",False,False
flak,10,"['nhen', 7, 'nheo', 3]",flakk,15,"['nheo', 14, 'nhen', 1]",False,True
rakann,6,"['nkeog', 6]",rakkann,2,"['nkeog', 2]",False,True
foki,6,"['nheþ', 6]",fokki,1,"['nheþ', 1]",False,True
rakar,12,"['lvfnsf', 7, 'sfg3en', 5]",rakkar,2,"['sfg2en', 1, 'sfg3en', 1]",False,False
rykið,25,"['nheog', 14, 'nheng', 11]",rykkið,1,"['sbg2fn', 1]",True,False
flekinn,4,"['nkeng', 4]",flekkinn,1,"['nkeog', 1]",True,False
bakar,13,"['sfg3en', 13]",bakkar,19,"['sfg3en', 10, 'nkfn', 9]",False,False
makann,9,"['nkeog', 9]",makkann,10,"['nkeog', 10]",False,True
strokur,5,"['nvfn', 3, 'nvfo', 2]",strokkur,16,"['nkens', 13, 'nken', 3]",True,False
lökum,8,"['nhfþ', 7, 'lhfþsf', 1]",lökkum,1,"['nhfþ', 1]",False,False
strok,3,"['nhen', 2, 'nheo', 1]",strokk,3,"['nkeos', 2, 'nkeþs', 1]",True,False
þek,1,"['sfg1en', 1]",þekk,1,"['lvensf', 1]",True,False
rekir,1,"['svg2en', 1]",rekkir,1,"['sfg3en', 1]",True,False
dúkunum,3,"['nkfþg', 3]",dúkkunum,3,"['nvfþg', 3]",True,False
dúki,4,"['nkeþ', 4]",dúkki,1,"['svg3en', 1]",True,False
hrokinn,3,"['nkeng', 3]",hrokkinn,3,"['lkensf', 2, 'lkeosf', 1]",True,False
drekum,1,"['nkfþ', 1]",drekkum,10,"['sfg1fn', 10]",True,False
stæka,3,"['lveosf', 2, 'lkeevf', 1]",stækka,96,"['sng', 71, 'sfg3fn', 25]",True,False
strokinn,9,"['sþgken', 6, 'lkensf', 3]",strokkinn,8,"['nkeog', 8]",True,False
seki,1,"['lkenvf', 1]",sekki,1,"['svg3fn', 1]",True,False
braka,5,"['sng', 5]",brakka,2,"['nkeo', 2]",True,False
ökla,2,"['nkfo', 2]",ökkla,17,"['nkfo', 7, 'nkeþ', 7, 'nkeo', 3]",False,False
rakan,3,"['lkeosf', 3]",rakkan,1,"['lkeosf', 1]",False,True
lokunum,2,"['nhfþg', 2]",lokkunum,3,"['nkfþg', 3]",True,False
jakinn,4,"['nkeng', 4]",jakkinn,14,"['nkeng', 14]",False,True
roka,1,"['nven', 1]",rokka,1,"['sng', 1]",True,False
blikuðu,3,"['sfg3fþ', 3]",blikkuðu,5,"['sfg3fþ', 5]",False,True
stroknum,1,"['lkfþsf', 1]",strokknum,1,"['nkeþg', 1]",True,False
hak,1,"['nhen', 1]",hakk,3,"['nhen', 3]",False,True
lykjast,3,"['snm', 3]",lykkjast,1,"['sfm3en', 1]",True,False
trektir,1,"['nvfn', 1]",trekktir,1,"['lkfnsf', 1]",True,False
rakans,1,"['nkeeg', 1]",rakkans,1,"['nkeeg', 1]",False,True
lykju,1,"['svg3fþ', 1]",lykkju,16,"['nveo', 11, 'nveþ', 5]",True,False
fleki,1,"['nken', 1]",flekki,1,"['nkfo', 1]",True,False
breka,1,"['sng', 1]",brekka,3,"['nven', 2, 'nvens', 1]",True,False
