Word form,Total count,POS tags and their frequency,Word form,Total count,POS tags and their frequency,Grammatically disjoint,Grammatically identical
ásækinn,1,"['lkensf', 1]",ásækin,1,"['lvensf', 1]",True,False
ávítunartónn,1,"['nken', 1]",ávítunartón,2,"['nkeo', 1, 'nkeþ', 1]",True,False
babúítanna,10,"['nkfeg', 10]",babúítana,1,"['nkfog', 1]",True,False
bagganna,1,"['nkfeg', 1]",baggana,3,"['nkfog', 3]",True,False
baldinn,1,"['lkensf', 1]",baldin,1,"['lvensf', 1]",True,False
bandingjanna,2,"['nkfeg', 2]",bandingjana,2,"['nkfog', 2]",True,False
banna,58,"['sng', 45, 'sfg1en', 7, 'sfg3fn', 4, 'nhfe', 2]",bana,55,"['nkeo', 20, 'nkee', 15, 'sng', 11, 'nkeþ', 8, 'sfg3fn', 1]",False,False
bannað,118,"['sþghen', 68, 'lhensf', 27, 'ssg', 23]",banað,4,"['ssg', 4]",False,False
bannaði,36,"['sfg3eþ', 26, 'svg3eþ', 6, 'sfg1eþ', 4]",banaði,3,"['sfg3eþ', 3]",False,False
bannar,12,"['sfg3en', 12]",banar,3,"['sfg3en', 3]",False,True
banni,24,"['nheþ', 23, 'svg3fn', 1]",bani,8,"['nken', 7, 'svg3en', 1]",True,False
banvænn,2,"['lkensf', 2]",banvæn,4,"['lvensf', 3, 'lhfosf', 1]",True,False
barinn,65,"['nkeog', 44, 'nkeng', 9, 'sþgken', 9, 'lkensf', 3]",barin,5,"['lvensf', 3, 'lhfnsf', 2]",True,False
barmanna,1,"['nkfeg', 1]",barmana,3,"['nkfog', 3]",True,False
barþjónn,2,"['nken', 2]",barþjón,1,"['nkeo', 1]",True,False
bágborinn,4,"['lkensf', 4]",bágborin,1,"['lvensf', 1]",True,False
bálskotinn,7,"['lkensf', 7]",bálskotin,1,"['lvensf', 1]",True,False
bátanna,1,"['nkfeg', 1]",bátana,19,"['nkfog', 19]",True,False
beðinn,66,"['sþgken', 65, 'nkeog', 1]",beðin,38,"['sþgven', 34, 'sþghfn', 2, 'nhfog', 1, 'nhfng', 1]",True,False
beinann,1,"['nkeog', 1]",beinan,16,"['lkeosf', 16]",True,False
beinbrotinn,2,"['lkensf', 2]",beinbrotin,1,"['nhfng', 1]",True,False
beinn,35,"['lkensf', 35]",bein,189,"['lvensf', 48, 'nhfo', 32, 'nheo', 31, 'lhfosf', 25, 'nhen', 23, 'nhfn', 19, 'lhfnsf', 11]",True,False
beinna,11,"['lhfesf', 4, 'lkfesf', 3, 'lvfesf', 2, 'lheovm', 1, 'lhenvm', 1]",beina,157,"['sng', 63, 'lveosf', 51, 'nkeo', 16, 'sfg3fn', 11, 'lvenvf', 6, 'lheþvf', 3, 'nhfe', 2, 'lkfosf', 2, 'lkeþvf', 1, 'lkfosf', 1, 'lheovf', 1]",True,False
beinnar,4,"['lveesf', 4]",beinar,24,"['lvfnsf', 16, 'lvfosf', 7, 'nkfn', 1]",True,False
beinni,54,"['lveþsf', 50, 'lhfnvm', 1, 'lkeovm', 1, 'lveovm', 1, 'lvfþvm', 1]",beini,38,"['nheþ', 25, 'sfg1en', 6, 'svg3en', 4, 'nken', 3]",True,False
beinteinn,9,"['nkens', 9]",beintein,1,"['nkeos', 1]",True,False
beinvaxinn,1,"['lkensf', 1]",beinvaxin,2,"['lvensf', 1, 'lhfnsf', 1]",True,False
bekkjarfélaganna,1,"['nkfeg', 1]",bekkjarfélagana,3,"['nkfog', 3]",True,False
berann,1,"['nkeog', 1]",beran,14,"['lkeosf', 14]",True,False
berdreyminn,2,"['lkensf', 2]",berdreymin,1,"['lvensf', 1]",True,False
bergbúanna,7,"['nkfeg', 7]",bergbúana,6,"['nkfog', 6]",True,False
bergnuminn,6,"['lkensf', 6]",bergnumin,8,"['lvensf', 5, 'lhfnsf', 3]",True,False
biskupanna,2,"['nkfeg', 2]",biskupana,1,"['nkfog', 1]",True,False
biskupssveinanna,3,"['nkfeg', 3]",biskupssveinana,1,"['nkfog', 1]",True,False
bitanna,7,"['nhfeg', 4, 'nvfeg', 3]",bitana,13,"['nkfog', 13]",True,False
bitinn,14,"['nkeng', 8, 'lkensf', 6]",bitin,9,"['sþgven', 8, 'nveng', 1]",True,False
bílanna,5,"['nkfeg', 5]",bílana,25,"['nkfog', 25]",True,False
bílstjóranna,2,"['nkfeg', 2]",bílstjórana,2,"['nkfog', 2]",True,False
bíræfinn,1,"['lkensf', 1]",bíræfin,2,"['lvensf', 1, 'lhfnsf', 1]",True,False
bjargvætturinn,1,"['nkeng', 1]",bjargvætturin,1,"['nveng', 1]",True,False
bjartsýnn,29,"['lkensf', 29]",bjartsýn,16,"['lvensf', 11, 'lhfnsf', 5]",True,False
bjartsýnni,3,"['lkfnvm', 1, 'lvenvm', 1, 'lkenvm', 1]",bjartsýni,39,"['nven', 16, 'nveþ', 9, 'nveo', 8, 'nvee', 6]",True,False
blandinn,5,"['lkensf', 5]",blandin,18,"['lvensf', 17, 'lhfnsf', 1]",True,False
blágrænn,1,"['lkensf', 1]",blágræn,1,"['lhfosf', 1]",True,False
blágrænna,1,"['lvfesf', 1]",blágræna,1,"['lveosf', 1]",True,False
blásinn,4,"['lkensf', 4]",blásin,3,"['lhfosf', 1, 'lvensf', 1, 'lhfnsf', 1]",True,False
blendinn,2,"['lkensf', 2]",blendin,1,"['lhfnsf', 1]",True,False
boðinn,14,"['sþgken', 10, 'lkensf', 4]",boðin,64,"['sþgven', 35, 'sþghfn', 14, 'nhfng', 7, 'lvensf', 4, 'nhfog', 3, 'lhfnsf', 1]",True,False
bogadreginn,2,"['lkeosf', 1, 'lkensf', 1]",bogadregin,1,"['lvensf', 1]",True,False
boginn,14,"['nkeng', 7, 'lkensf', 7]",bogin,4,"['lvensf', 3, 'lhfnsf', 1]",True,False
bollann,41,"['nkeog', 41]",bollan,2,"['nveng', 2]",True,False
borðinn,3,"['nkeng', 3]",borðin,28,"['nhfog', 20, 'nhfng', 8]",True,False
borgaranna,4,"['nkfeg', 4]",borgarana,2,"['nkfog', 2]",True,False
borinn,107,"['sþgken', 85, 'nkeng', 14, 'lkensf', 5, 'nkeog', 3]",borin,82,"['sþgven', 57, 'sþghfn', 10, 'lvensf', 9, 'x', 6]",True,False
bólginn,5,"['lkensf', 5]",bólgin,9,"['lvensf', 7, 'lhfnsf', 2]",True,False
bragganna,5,"['nkfeg', 5]",braggana,3,"['nkfog', 3]",True,False
brandaranna,1,"['nkfeg', 1]",brandarana,6,"['nkfog', 6]",True,False
brattann,17,"['nkeog', 17]",brattan,3,"['lkeosf', 3]",True,False
bráðfyndinn,1,"['lkensf', 1]",bráðfyndin,1,"['lvensf', 1]",True,False
bráðinn,3,"['lkensf', 3]",bráðin,3,"['nveng', 3]",True,False
brennisteinn,22,"['nken', 22]",brennistein,30,"['nkeo', 30]",True,False
bretanna,9,"['nkfegs', 9]",bretana,12,"['nkfog', 12]",True,False
brostinn,7,"['lkensf', 7]",brostin,4,"['sþgven', 2, 'lhfnsf', 2]",True,False
brotinn,37,"['lkensf', 33, 'lkeosf', 4]",brotin,63,"['lvensf', 21, 'nhfog', 17, 'sþghfn', 11, 'nhfng', 9, 'lhfnsf', 3, 'lhfosf', 2]",True,False
brunann,18,"['nkeog', 18]",brunan,1,"['x', 1]",True,False
brunna,9,"['lveosf', 3, 'nkfe', 2, 'lheþvf', 1, 'nkfos', 1, 'nkfo', 1, 'lkeþvf', 1]",bruna,50,"['nkeo', 13, 'sng', 13, 'nkeþ', 9, 'nkfe', 9, 'sfg1en', 3, 'nven', 2, 'nkee', 1]",False,False
brunnar,8,"['lvfnsf', 3, 'nkfn', 3, 'lvfosf', 2]",brunar,13,"['sfg3en', 11, 'nkfn', 2]",False,False
brunni,18,"['nkeþ', 18]",bruni,6,"['nken', 4, 'nkens', 2]",True,False
brunnið,47,"['ssg', 34, 'lhensf', 11, 'lheosf', 2]",brunið,1,"['nheng', 1]",True,False
brunninn,22,"['nkeog', 22]",brunnin,5,"['lvensf', 5]",True,False
brunnum,5,"['nkfþ', 5]",brunum,5,"['sfg1fn', 4, 'nkfþ', 1]",False,False
brunnunum,4,"['nkfþg', 4]",brununum,1,"['nkfþg', 1]",False,True
brúnn,36,"['lkensf', 36]",brún,150,"['nveo', 70, 'nveþ', 27, 'lhfosf', 19, 'lhfnsf', 16, 'nven', 9, 'lvensf', 6, 'lvensf', 2, 'nveos', 1]",True,False
brúnna,1,"['lhenvm', 1]",brúna,74,"['nveog', 49, 'lveosf', 6, 'lkeovf', 3, 'lhenvf', 3, 'lkeþvf', 3, 'sng', 3, 'lheþvf', 2, 'lvenvf', 2, 'nvfe', 2, 'sfg3fn', 1]",True,False
brúnni,39,"['nveþg', 30, 'lveþsf', 9]",brúni,4,"['lkenvf', 4]",True,False
brúsanna,1,"['nkfeg', 1]",brúsana,2,"['nkfog', 2]",True,False
brýnna,6,"['lhenvm', 3, 'lkfesf', 1, 'lhfesf', 1, 'lheovm', 1]",brýna,35,"['sng', 21, 'lveosf', 7, 'sfg3fn', 4, 'nven', 1, 'nvfe', 1, 'lvenvf', 1]",True,False
brýnnar,28,"['x', 15, 'nvfog', 13]",brýnar,1,"['nkfn', 1]",True,False
brýnni,13,"['lveþsf', 5, 'lvenvm', 5, 'lkfþvm', 1, 'lkeovm', 1, 'lhfovm', 1]",brýni,2,"['svg3en', 1, 'nheþ', 1]",True,False
bundinn,100,"['sþgken', 55, 'lkensf', 40, 'lkeosf', 5]",bundin,95,"['sþgven', 65, 'lvensf', 19, 'sþghfn', 9, 'lhfnsf', 1, 'lhfosf', 1]",True,False
búðinn,1,"['nkeng', 1]",búðin,20,"['nveng', 20]",True,False
búinn,2174,"['lkensf', 2162, 'sþgken', 9, 'nkeng', 2, 'lkeosf', 1]",búin,1744,"['lvensf', 1433, 'lhfnsf', 270, 'sþgven', 17, 'x', 11, 'sþghfn', 7, 'nhfog', 5, 'as', 1]",True,False
bústinn,3,"['lkensf', 3]",bústin,10,"['lvensf', 7, 'lhfnsf', 2, 'lhfosf', 1]",True,False
byrginn,7,"['nkeog', 7]",byrgin,4,"['nhfog', 3, 'nhfng', 1]",True,False
böðlanna,1,"['nkfeg', 1]",böðlana,1,"['nkfog', 1]",True,False
böllinn,1,"['nkeog', 1]",böllin,8,"['nhfog', 7, 'nhfng', 1]",True,False
bönnum,7,"['nhfþ', 6, 'sfg1fn', 1]",bönum,1,"['nkfþ', 1]",True,False
daganna,16,"['nkfeg', 12, 'x', 4]",dagana,247,"['nkfog', 247]",True,False
danna,7,"['e', 4, 'nkeþs', 2, 'nkeos', 1]",dana,52,"['nkfes', 50, 'nvens', 2]",True,False
danni,20,"['nkens', 20]",dani,29,"['nkfos', 20, 'nkens', 6, 'e', 2, 'nkfo', 1]",False,False
dansaranna,3,"['nkfeg', 3]",dansarana,1,"['nkfog', 1]",True,False
dauðadrukkinn,5,"['lkensf', 4, 'lkeosf', 1]",dauðadrukkin,5,"['lvensf', 4, 'lhfnsf', 1]",True,False
dauðann,116,"['nkeog', 116]",dauðan,16,"['lkeosf', 16]",True,False
dauðfeginn,13,"['lkensf', 13]",dauðfegin,18,"['lvensf', 17, 'lhfnsf', 1]",True,False
dauðuppgefinn,2,"['lkensf', 2]",dauðuppgefin,2,"['lvensf', 2]",True,False
daunn,9,"['nken', 9]",daun,6,"['nkeo', 6]",True,False
dáinn,120,"['lkensf', 114, 'lkeosf', 6]",dáin,89,"['lvensf', 71, 'lhfnsf', 16, 'lhfosf', 2]",True,False
dátanna,2,"['nkfeg', 2]",dátana,3,"['nkfog', 3]",True,False
dofinn,23,"['lkensf', 17, 'nkeng', 6]",dofin,10,"['lvensf', 9, 'lhfnsf', 1]",True,False
dolfallinn,16,"['lkensf', 16]",dolfallin,12,"['lvensf', 10, 'lhfnsf', 2]",True,False
dottinn,36,"['lkensf', 29, 'nkeng', 7]",dottin,21,"['sþgven', 18, 'lvensf', 2, 'lhfnsf', 1]",True,False
dómaranna,2,"['nkfeg', 2]",dómarana,3,"['nkfog', 3]",True,False
dópistanna,1,"['nkfeg', 1]",dópistana,2,"['nkfog', 2]",True,False
dragfínn,1,"['lkensf', 1]",dragfín,1,"['lvensf', 1]",True,False
draumanna,6,"['nkfeg', 6]",draumana,20,"['nkfog', 20]",True,False
dreginn,45,"['sþgken', 44, 'lkensf', 1]",dregin,83,"['sþgven', 64, 'sþghfn', 16, 'lhfnsf', 2, 'lvensf', 1]",True,False
drekkhlaðinn,2,"['lkensf', 2]",drekkhlaðin,1,"['lhfnsf', 1]",True,False
drepinn,35,"['sþgken', 32, 'lkensf', 3]",drepin,10,"['sþghfn', 8, 'lvensf', 2]",True,False
dreyminn,11,"['lkensf', 10, 'lkeosf', 1]",dreymin,15,"['lvensf', 15]",True,False
drifinn,8,"['sþgken', 6, 'lkensf', 2]",drifin,7,"['sþghfn', 4, 'sþgven', 2, 'lvensf', 1]",True,False
drottinn,152,"['nken', 81, 'nkens', 65, 'nkeng', 6]",drottin,15,"['nkeos', 8, 'nkeo', 7]",True,False
drukkinn,78,"['lkensf', 70, 'nkeog', 7, 'lkeosf', 1]",drukkin,29,"['lvensf', 24, 'lhfnsf', 3, 'lhfosf', 2]",True,False
drykkjufélaganna,1,"['nkfeg', 1]",drykkjufélagana,1,"['nkfog', 1]",True,False
drýldinn,5,"['lkensf', 4, 'lkeosf', 1]",drýldin,1,"['lvensf', 1]",True,False
dulbúinn,7,"['lkensf', 7]",dulbúin,3,"['lvensf', 3]",True,False
dulinn,11,"['nkeog', 4, 'lkensf', 3, 'lkeosf', 2, 'nkeng', 2]",dulin,16,"['lvensf', 8, 'lhfosf', 4, 'lhfnsf', 3, 'nveng', 1]",True,False
dulrænn,1,"['lkensf', 1]",dulræn,6,"['lvensf', 3, 'lhfosf', 2, 'lhfnsf', 1]",True,False
dulrænna,3,"['lvfesf', 3]",dulræna,2,"['lheþvf', 2]",True,False
dúnn,3,"['nken', 3]",dún,2,"['nheo', 1, 'nhen', 1]",True,False
dvergvaxinn,2,"['lkensf', 2]",dvergvaxin,2,"['lhfosf', 1, 'lvensf', 1]",True,False
dökkbrúnn,1,"['lkensf', 1]",dökkbrún,6,"['lvensf', 3, 'lhfosf', 2, 'lhfnsf', 1]",True,False
dökkgrænn,2,"['lkensf', 2]",dökkgræn,3,"['lvensf', 2, 'lhfnsf', 1]",True,False
efablandinn,1,"['lkensf', 1]",efablandin,2,"['lvensf', 2]",True,False
eftirmálinn,1,"['nkeng', 1]",eftirmálin,2,"['nhfng', 1, 'nhfog', 1]",True,False
eiginn,4,"['lkensf', 4]",eigin,1363,"['lveþof', 217, 'lheþof', 196, 'lveoof', 155, 'lkeþof', 147, 'lhfþof', 143, 'lvfoof', 100, 'lkfþof', 88, 'lkeoof', 84, 'lhfoof', 50, 'lvfþof', 43, 'lvenof', 36, 'lhfeof', 21, 'lheeof', 17, 'lkfoof', 11, 'lveeof', 11, 'lkenof', 11, 'lkeeof', 6, 'lhfosf', 5, 'lkfeof', 4, 'lhfnof', 4, 'lvfnof', 3, 'lheoof', 3, 'nhen', 2, 'lvensf', 2, 'nheo', 1, 'lkensf', 1, 'lkfesf', 1, 'lkfþsf', 1]",False,False
eindreginn,16,"['lkensf', 11, 'lkeosf', 5]",eindregin,13,"['lvensf', 5, 'lhfnsf', 4, 'lhfosf', 4]",True,False
einleikinn,1,"['nkeog', 1]",einleikin,1,"['lvensf', 1]",True,False
einn,3781,"['tfken', 995, 'tfkeo', 835, 'foken', 681, 'lkensf', 673, 'fokeo', 592, 'lkeosf', 3, 'tfheo', 2]",ein,1746,"['tfven', 801, 'lvensf', 411, 'foven', 371, 'lhfnsf', 81, 'fohfn', 31, 'lhfosf', 28, 'fohfo', 7, 'e', 5, 'aa', 5, 'lhfnsf', 2, 'lvensf', 1, 'nveng', 1, 'lhfosf', 1, 'as', 1]",True,False
einna,174,"['fohfe', 167, 'fokfe', 7]",eina,1883,"['tfveo', 702, 'lhenvf', 515, 'lvenvf', 257, 'foveo', 231, 'lheovf', 64, 'lheþvf', 35, 'lkeovf', 23, 'lkeþvf', 19, 'lkfosf', 10, 'sng', 7, 'fokfo', 6, 'lveosf', 5, 'sfg3fn', 4, 'nvens', 2, 'lkeevf', 2, 'sfg1en', 1]",True,False
einnar,68,"['tfvee', 55, 'lveesf', 11, 'fovee', 2]",einar,679,"['nkens', 549, 'nkeos', 53, 'x', 36, 'lvfnsf', 28, 'lvfosf', 11, 'sfg3en', 1, 'fovfo', 1]",True,False
einni,569,"['tfveþ', 347, 'foveþ', 179, 'lveþsf', 43]",eini,270,"['lkenvf', 267, 'nkeþs', 3]",True,False
einráðinn,1,"['lkensf', 1]",einráðin,1,"['lvensf', 1]",True,False
einræðisherranna,2,"['nkfeg', 2]",einræðisherrana,1,"['nkfog', 1]",True,False
einrænn,12,"['lkensf', 12]",einræn,2,"['lvensf', 2]",True,False
einstaklinganna,7,"['nkfeg', 7]",einstaklingana,2,"['nkfog', 2]",True,False
einstaklingsbundinn,1,"['lkeosf', 1]",einstaklingsbundin,1,"['lhfnsf', 1]",True,False
einstæðinganna,1,"['nkfeg', 1]",einstæðingana,1,"['nkfog', 1]",True,False
embættismannaskólanna,2,"['nkfeg', 2]",embættismannaskólana,1,"['nkfog', 1]",True,False
endanna,3,"['nkfeg', 3]",endana,8,"['nkfog', 8]",True,False
endurborinn,2,"['lkensf', 2]",endurborin,3,"['lvensf', 3]",True,False
endurgoldinn,1,"['lkeosf', 1]",endurgoldin,1,"['sþgven', 1]",True,False
endurtekinn,1,"['sþgken', 1]",endurtekin,18,"['sþgven', 12, 'lhfosf', 3, 'lhfnsf', 3]",True,False
endurvakinn,1,"['lkensf', 1]",endurvakin,4,"['lvensf', 4]",True,False
enginn,2704,"['foken', 2695, 'nkeng', 7, 'nkeog', 1, 'lkensf', 1]",engin,1551,"['foven', 947, 'fohfn', 322, 'fohfo', 265, 'x', 9, 'nhfog', 5, 'nhfn', 2, 'nveng', 1]",True,False
englanna,5,"['nkfeg', 5]",englana,6,"['nkfog', 6]",True,False
englendinganna,1,"['nkfeg', 1]",englendingana,2,"['nkfog', 2]",True,False
erfiðleikanna,2,"['nkfeg', 2]",erfiðleikana,13,"['nkfog', 13]",True,False
erfingjanna,2,"['nkfeg', 2]",erfingjana,2,"['nkfog', 2]",True,False
eyrinn,2,"['nkeog', 2]",eyrin,2,"['nveng', 2]",True,False
eysteinn,29,"['nkens', 29]",eystein,2,"['nkeos', 2]",True,False
étinn,2,"['lkensf', 2]",étin,6,"['sþgven', 5, 'lhfnsf', 1]",True,False
falinn,20,"['lkensf', 11, 'sþgken', 7, 'lkeosf', 1, 'nkeog', 1]",falin,43,"['sþgven', 22, 'sþghfn', 12, 'lvensf', 8, 'lhfnsf', 1]",True,False
fallinn,60,"['lkensf', 49, 'sþgken', 8, 'lkeosf', 3]",fallin,62,"['sþghfn', 16, 'lvensf', 14, 'sþgven', 14, 'x', 10, 'lhfnsf', 8]",True,False
fanganna,18,"['nkfeg', 18]",fangana,16,"['nkfog', 16]",True,False
fanginn,30,"['nkeng', 28, 'lkensf', 2]",fangin,1,"['lvensf', 1]",True,False
farinn,885,"['sþgken', 829, 'lkensf', 51, 'lkeosf', 5]",farin,787,"['sþgven', 698, 'sþghfn', 83, 'lvensf', 2, 'lhfnsf', 2, 'lkensf', 1, 'x', 1]",False,False
farmanna,5,"['nkfe', 4, 'nhees', 1]",farmana,1,"['nkfog', 1]",True,False
farþeganna,14,"['nkfeg', 14]",farþegana,10,"['nkfog', 10]",True,False
fasistanna,4,"['nkfeg', 4]",fasistana,1,"['nkfog', 1]",True,False
fastráðinn,2,"['lkensf', 1, 'lkeosf', 1]",fastráðin,1,"['lvensf', 1]",True,False
fábrotinn,4,"['lkensf', 3, 'lkeosf', 1]",fábrotin,2,"['lvensf', 1, 'lhfnsf', 1]",True,False
fáeinna,6,"['fohfe', 6]",fáeina,31,"['fokfo', 31]",True,False
fáfarinn,2,"['lkeosf', 2]",fáfarin,1,"['lhfosf', 1]",True,False
fáskiptinn,9,"['lkensf', 9]",fáskiptin,1,"['lvensf', 1]",True,False
fátæklinganna,5,"['nkfeg', 5]",fátæklingana,2,"['nkfog', 2]",True,False
feðganna,11,"['nkfeg', 11]",feðgana,5,"['nkfog', 5]",True,False
feginn,203,"['lkensf', 200, 'lkeosf', 3]",fegin,175,"['lvensf', 165, 'lhfnsf', 10]",True,False
feiminn,79,"['lkensf', 78, 'lkeosf', 1]",feimin,65,"['lvensf', 52, 'lhfnsf', 11, 'nveng', 1, 'lhfosf', 1]",True,False
feitlaginn,19,"['lkensf', 19]",feitlagin,12,"['lvensf', 12]",True,False
fenginn,78,"['sþgken', 71, 'nkeog', 6, 'lkeosf', 1]",fengin,55,"['sþgven', 40, 'sþghfn', 11, 'lvensf', 2, 'lhfosf', 2]",True,False
ferðbúinn,9,"['lkensf', 8, 'lkeosf', 1]",ferðbúin,11,"['lvensf', 8, 'lhfnsf', 3]",True,False
félaganna,51,"['nhfeg', 44, 'nkfeg', 7]",félagana,14,"['nkfog', 14]",True,False
fiskanna,2,"['nkfeg', 2]",fiskana,18,"['nkfog', 18]",True,False
fiskinn,104,"['nkeog', 103, 'lkensf', 1]",fiskin,1,"['nveng', 1]",True,False
